,index,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
46,46,12.19744105918671,0.21388499529237293,12.19744105918671,0.21388499529237293,0.3854242905288396,324.51000000000005,294.27,324.19917662009,124,0,0.1680295717683594,-0.492421249377105,0.492421249377105,0.1680295717683594,1.2272727272727273,2.0,2.6363636363636362,2.5982583414017935,460.400419954219,16.372032720186702,14.406543147266303,15.223039728194028,10.578917360319545,8.21154329484015,9.436288166231739,5.9050433880521265,6.753118084143439,3.593119720884353,4.35198172024065,2.179108863418116,2.752078350832678,-1.0000000000000002,67424.22030557235,19.047619047619047,10.680473372781066,6.84,138.96871951737555,9.636772684650527,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,26.186202068468653,30.87569201182224,10.45893496721477,33.66780395870588,14.431309868722348,17.545129895756055,0.0,0.0,0.0,43.92332878983845,33.50275151929128,23.762552697081826,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,11.761884949391115,39.28599646565621,0.0,0.0,49.385833990089495,23.094584680902603,0.0,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,35.78090679385018,24.162374599628507,11.761884949391115,24.454870388896232,21.019081165045005,4.736862953800049,5.871291152263375,1.637251275510204,14.548380185750629,0.0,0.7953083194429698,1.1155359674096152,5.814679626480222,7.425547711545914,3.8275523451210955,4.131120083142644,0.6111111111111112,22,1,3,0,0,0,1,0,1,3,1,4,11,0,0,0,1,3.084900000000001,94.48520000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
47,47,12.304937279897217,0.22226462492200239,12.304937279897217,0.22226462492200239,0.3854242905288396,324.51000000000005,294.27,324.19917662009,124,0,0.16911550519703522,-0.4935586752216399,0.4935586752216399,0.16911550519703522,1.2272727272727273,2.0,2.6363636363636362,2.5993972389880993,460.400419954219,16.372032720186702,14.406543147266303,15.22303972819403,10.578917360319545,8.21154329484015,9.436288166231739,5.901494878336512,6.749569574427824,3.5920803864517556,4.369671125090685,2.2087473994766653,2.8445424687239407,-1.0000000000000002,66921.52194257308,19.047619047619047,10.680473372781066,6.84,138.96871951737555,9.636772684650527,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,26.186202068468653,30.87569201182224,10.45893496721477,33.66780395870588,14.431309868722348,17.545129895756055,0.0,0.0,0.0,43.92332878983845,33.50275151929128,23.762552697081826,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,11.761884949391115,39.28599646565621,0.0,0.0,49.385833990089495,23.094584680902603,0.0,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,35.78090679385018,24.162374599628507,11.761884949391115,24.454870388896232,21.019081165045005,4.736862953800049,5.799254115226338,1.611877082686967,14.6205841151619,0.0,0.8260027638874141,1.0932211525948001,5.843318767321743,7.411040672619232,3.8259660315195405,4.135401965648732,0.6111111111111112,22,1,3,0,0,0,1,0,1,3,1,4,11,0,0,0,1,3.084900000000001,94.48520000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
48,48,13.902231276769967,-0.45042451394137895,13.902231276769967,0.023522412115034586,0.5310863997756056,296.40599999999995,269.19,296.20203374409,118,0,0.168094451903373,-0.4905200854989615,0.4905200854989615,0.168094451903373,1.2380952380952381,2.0,2.619047619047619,2.491212530854823,446.41629034609736,15.664925939000156,13.376259329811667,13.376259329811667,10.04091255785876,7.78815309564897,7.78815309564897,5.684606103376774,5.684606103376774,3.361373503814723,3.361373503814723,2.0101726711047045,2.0101726711047045,-1.42,38757.585977242925,17.631072522982635,9.504290323157274,6.714694193067985,126.64620278053991,9.636772684650527,0.0,17.349977620694737,0.0,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,26.186202068468653,24.619922828310838,5.563451491696996,33.66780395870588,18.82172491639717,5.783244946364939,0.0,0.0,0.0,39.02784531432067,27.246982335779872,29.579773538127718,0.0,5.749511833283905,9.636772684650527,4.39041504767482,5.749511833283905,0.0,33.030227282144814,0.0,5.817220841045895,49.385833990089495,18.19910120538483,0.0,0.0,0.0,30.740000000000002,5.817220841045895,9.184952231746642,0.0,11.532756779648844,18.591155079135923,19.386399651764595,23.807920045164106,12.13273413692322,14.09534396535438,6.923737199690624,4.736862953800049,19.328105762366675,0.0,13.128599017110334,0.0,0.42322498610963666,-0.2366478057910235,4.497411107961703,4.798713496378366,3.4150700605405966,3.978856708657047,0.5882352941176471,21,1,3,0,0,0,1,0,1,2,1,4,10,0,0,0,1,2.5021000000000004,82.66220000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
49,49,12.552533651779303,0.2100886989960764,12.552533651779303,0.2100886989960764,0.5342841321191422,328.47600000000006,298.236,328.22710562009,130,0,0.16861396120206532,-0.49294660216236325,0.49294660216236325,0.16861396120206532,1.0,1.75,2.4583333333333335,2.15016065343988,663.9363734661474,17.363596551749424,15.230345664371317,15.230345664371317,11.630228955335802,9.099170859144355,9.099170859144355,6.696248020727702,6.696248020727702,4.2919940106778025,4.2919940106778025,2.849603180677712,2.849603180677712,-1.8699999999999997,250917.2354895537,18.468394484154953,9.431674049029048,5.066873997048895,145.1623319093489,9.636772684650527,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,50.45167034231509,23.93977997431403,10.949675706161791,33.66780395870588,14.431309868722348,16.55569337529453,0.0,0.0,0.0,39.02784531432067,27.246982335779872,41.96165390246666,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,0.0,33.030227282144814,0.0,0.0,49.385833990089495,36.39820241076966,0.0,10.772448428929591,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,41.65787174726199,24.162374599628507,0.0,36.39820241076966,21.019081165045005,4.736862953800049,5.983374485596708,0.0,13.843911700825794,2.0401442953724707,0.8103546157392659,1.0960915229651702,11.944931997298973,5.342949373019096,3.7976317102004606,4.140610298982066,0.47619047619047616,24,1,3,0,0,0,2,0,2,2,1,3,10,0,0,0,2,3.5162000000000013,100.21020000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
50,50,12.504613205823143,0.23328314344052115,12.504613205823143,0.23328314344052115,0.7480964941536296,303.44599999999997,274.214,303.21928058809,121,1,0.17571115948796376,-0.4935904424288123,0.4935904424288123,0.17571115948796376,1.1363636363636365,1.9545454545454546,2.6818181818181817,1.9345027486701294,496.20859240499806,15.94938298937633,14.205401637988988,14.205401637988988,10.613392202930193,8.556277640330903,8.556277640330903,6.544636266731262,6.544636266731262,4.172124064210675,4.172124064210675,2.9920606282535958,2.9920606282535958,-1.3499999999999996,87438.71130536644,17.010981177562417,8.326662737680802,4.5713996132730355,134.20472045287767,9.636772684650527,11.6674178794453,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.186202068468653,43.025017565859855,5.563451491696996,27.246982335779872,14.431309868722348,5.783244946364939,0.0,0.0,0.0,45.448666937246685,27.246982335779872,35.243910234940216,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,0.0,33.030227282144814,6.4208216229260096,5.917906046161393,54.949285481786475,18.19910120538483,0.0,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,0.0,55.20842410204281,24.162374599628507,0.0,12.13273413692322,27.085448233506614,4.736862953800049,5.8230749769043415,0.0,13.809087962688565,0.0,2.0225900917197817,2.1966785458799007,5.955911359914336,6.689656256298226,3.8258627298350074,4.177138076759844,0.5789473684210527,22,1,3,1,0,1,1,0,1,2,1,3,8,0,0,0,2,2.4935899999999993,89.65120000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
51,51,12.327720096727651,0.0866627730701508,12.327720096727651,0.0866627730701508,0.27773271260688126,374.37700000000007,349.1770000000001,373.10284220009004,127,1,0.2043977897312435,-0.31440722386190995,0.31440722386190995,0.2043977897312435,1.2173913043478262,1.9565217391304348,2.608695652173913,1.887409605358898,550.068277399189,16.81962647737941,13.883980314817816,16.21233478778245,11.024075805453153,8.350908780006797,10.09243628567874,6.155434691935163,8.1065847761025,4.188377503868291,6.067416876703098,2.540598895449935,4.168047169931983,-0.2200000000000001,200286.40561925303,19.10934362579321,9.311961594045913,5.970167868866058,153.45587558810277,4.899909730850478,6.544756405912575,5.783244946364939,6.041840829147961,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,49.38808184893369,24.306409366596018,17.382672166905394,23.010844656321236,9.694446914922299,40.74700967622109,0.0,0.0,0.0,50.84706598952907,18.842366418571938,33.783293085250826,0.0,0.0,4.899909730850478,0.0,0.0,34.963764729856145,24.62561136493688,0.0,6.041840829147961,56.309571189780115,17.028217612440994,10.045266627482652,0.0,0.0,21.51,0.0,4.794537184071822,0.0,5.783244946364939,22.02953974210566,23.737849894089717,36.62503705170248,17.828252017852726,6.06636706846161,13.847474399381248,23.20187978046503,0.0,14.381760935111554,14.7215026662243,1.1639039273116658,0.5610210304533001,1.1251286008230457,5.022771185261884,5.469643820436393,6.276490056600083,0.0,0.5555555555555556,23,1,2,0,1,1,1,0,1,2,1,5,10,0,1,1,2,4.688990000000004,99.88920000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
52,52,12.437159502119439,0.19851462492200245,12.437159502119439,0.19851462492200245,0.5019759309395765,321.485,288.221,321.25365471609,130,0,0.17007213883846184,-0.49352029362785216,0.49352029362785216,0.17007213883846184,1.173913043478261,1.9130434782608696,2.5217391304347827,2.7145022415451803,484.2579986464499,17.242276208189782,15.445508452302398,15.445508452302398,10.951596160381719,8.71720484789425,8.71720484789425,6.612787565039343,6.612787565039343,3.8700918489405067,3.8700918489405067,2.4240903105413953,2.4240903105413953,-1.5499999999999998,94548.82361236287,19.49662004662005,10.2671008059031,7.037926933760655,140.97038527661027,14.536682415501005,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.186202068468653,18.55355575984923,25.725162525512985,39.35519023338944,14.431309868722348,11.470631221048501,0.0,0.0,0.0,39.02784531432067,46.242236031984724,23.762552697081826,0.0,5.749511833283905,14.536682415501005,5.687386274683562,5.749511833283905,0.0,47.12557124749919,0.0,0.0,49.385833990089495,18.19910120538483,0.0,0.0,0.0,33.980000000000004,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,36.57280959301597,24.162374599628507,0.0,37.19435490158969,21.019081165045005,4.736862953800049,5.834254115226337,0.0,15.71165701345702,0.0,1.7262937954234856,1.0457211525948003,5.807716915469891,5.349366634559463,3.794921198526655,8.063402508075683,0.631578947368421,23,1,4,0,0,0,1,0,1,3,1,4,11,0,0,0,1,2.4290000000000003,97.03120000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
53,53,11.972561996450505,0.25527388418126185,11.972561996450505,0.25527388418126185,0.4067366123475063,294.484,266.25999999999993,294.18861193608996,112,0,0.16798582909226165,-0.33943022709590687,0.33943022709590687,0.16798582909226165,1.1,1.8,2.4,2.337737569256648,386.48140685482406,14.794682450997078,13.075645125992065,13.89214170691979,9.6302289553358,7.68250419247769,8.668102752131178,5.563782395696044,6.732110341545753,3.294973321500006,4.393271461635993,1.9637807580894227,2.876477584232106,-0.8000000000000002,26873.016542117468,17.252083333333335,10.003507728894173,7.108163265306122,127.49023217347205,4.899909730850478,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,38.31893620539187,24.306409366596018,10.45893496721477,27.060921994192967,9.694446914922299,17.545129895756055,0.0,0.0,0.0,43.92332878983845,26.392953978013743,29.828919765543436,0.0,0.0,4.899909730850478,0.0,0.0,11.761884949391115,32.17619892437868,0.0,0.0,49.385833990089495,29.160951749364216,0.0,0.0,0.0,21.51,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,12.10820789760957,41.23153330481908,0.0,23.894619086314336,33.15181530196822,0.0,0.0,1.8941140190644157,14.564124968231523,0.0,0.8486879490725994,1.4331335237900897,8.114961892164274,5.862678522203511,3.1323776020017275,4.149921523471862,0.5882352941176471,20,1,2,0,0,0,1,0,1,2,1,3,10,0,0,0,1,3.0763000000000007,87.93320000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
54,54,12.505404022149673,0.26545906936644714,12.505404022149673,0.26545906936644714,0.4077259915397723,317.473,286.225,317.23493065209,127,1,0.20439778971744918,-0.49358020516525525,0.49358020516525525,0.20439778971744918,1.1304347826086956,1.7826086956521738,2.347826086956522,1.8907421506304145,515.4383655274033,16.81962647737941,15.12805136879936,15.12805136879936,11.024075805453155,8.972944306997569,8.972944306997569,6.825027856740422,6.825027856740422,4.662609647536521,4.662609647536521,3.1328880108458836,3.1328880108458836,-1.35,192789.56492550462,17.995403954017608,8.487586389510575,5.347241149548939,140.5696625672743,9.636772684650527,12.29426823919648,5.783244946364939,6.041840829147961,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.186202068468653,43.52793314262446,12.487188691387619,19.572459993351504,14.431309868722348,5.783244946364939,0.0,0.0,0.0,59.79905691339253,19.696394776338067,34.86492944116217,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,0.0,25.47963972270301,0.0,19.88931522852921,67.4364741731741,12.13273413692322,0.0,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,48.55708270763897,30.204215428776468,0.0,25.980208536304467,13.847474399381248,4.736862953800049,5.852484142774547,0.0,13.978264077578965,0.0,2.9743975631651502,1.1624906999199034,5.501573614155252,5.461480800084219,11.235975768988633,0.0,0.6,23,1,3,0,1,1,1,0,1,2,1,3,10,0,1,1,2,3.285730000000002,94.11420000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
55,55,12.190815964704472,0.2582368471442247,12.190815964704472,0.2582368471442247,0.532096696072817,304.4540000000001,274.214,304.22710562008996,122,0,0.1679893695525469,-0.4936010518649111,0.4936010518649111,0.1679893695525469,1.0909090909090908,1.8181818181818181,2.5,1.691983320748611,435.2533347269159,15.62310957574327,13.904072250738256,13.904072250738256,10.792024997884274,8.889610973664237,8.889610973664237,6.313782395696044,6.313782395696044,4.459186883873101,4.459186883873101,3.0155574533860596,3.0155574533860596,-1.35,149301.90474925164,17.010981177562417,9.623339340840369,5.799904289860715,134.20472045287767,9.636772684650527,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.186202068468653,30.68628989677245,18.405094737549014,32.66197280517665,14.431309868722348,5.783244946364939,0.0,0.0,0.0,51.8694885601727,26.241151182250643,29.828919765543436,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,0.0,32.024396128615585,0.0,0.0,62.22747723594152,24.26546827384644,0.0,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,30.885423318332403,45.1936209264552,4.899909730850478,24.26546827384644,6.923737199690624,4.736862953800049,5.71314529979934,0.0,13.774503684532856,0.0,0.816601781272146,1.1315853501256645,7.664265873015873,8.137876627901798,6.428688050018988,0.0,0.631578947368421,22,1,3,0,1,1,1,0,1,2,1,3,10,0,1,1,2,2.8972000000000016,89.82420000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
56,56,12.293706491285473,0.04036647677385452,12.293706491285473,0.04036647677385452,0.38971334984247225,358.3090000000001,333.1090000000001,357.12568582009004,127,1,0.20439778973124362,-0.4919762883514013,0.4919762883514013,0.20439778973124362,1.2173913043478262,1.9565217391304348,2.608695652173913,1.887409605358898,548.068277399189,16.81962647737941,13.883980314817816,15.395838206854725,11.024075805453153,8.350908780006797,9.106837726025251,6.155434691935163,6.969834945416376,4.188377503868291,4.796456077573628,2.540598895449935,3.0178604190912903,-0.7700000000000001,200286.40561925303,18.566969817815036,8.908360657384929,5.663990160257806,148.44631079224442,9.636772684650527,12.29426823919648,5.783244946364939,6.041840829147961,0.0,0.0,4.794537184071822,0.0,0.0,0.0,49.38808184893369,12.487188691387619,18.553555759849232,29.617726620834155,14.431309868722348,28.985124726829973,0.0,0.0,0.0,45.95158251401129,19.696394776338067,33.783293085250826,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,23.20187978046503,25.47963972270301,0.0,6.041840829147961,56.309571189780115,12.13273413692322,10.045266627482652,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,34.38593353990248,25.93115605767717,23.78339380585046,12.13273413692322,0.0,13.847474399381248,27.938742734265084,5.686048957589362,12.485459511700641,13.689634384961174,0.874552075459814,0.49435436378663344,0.6009783542408906,4.716752666743365,5.033315400179401,6.807793174227605,0.0,0.5555555555555556,23,1,3,0,1,1,1,0,1,2,1,5,10,0,1,1,2,3.975690000000003,94.66020000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
57,57,11.968071137606968,-3.299696512035078,11.968071137606968,0.08199346090083837,0.5032308991274419,327.47000000000014,300.2540000000001,327.17369014409,124,0,0.23221889903269421,-0.3394302270958406,0.3394302270958406,0.23221889903269421,1.1363636363636365,1.7727272727272727,2.3181818181818183,2.5904368726558413,565.5586443660445,16.58757566981053,13.685034925733243,14.50153150666097,10.337335736522348,7.765837525811023,9.418102752131178,5.835674260724193,7.677542448627121,3.3489104718585128,4.721749579378181,2.004701765767435,3.186127331192752,-1.4,49909.86896747607,18.64854368932039,8.901512287334594,7.043786982248522,133.3128181097333,4.899909730850478,0.0,5.783244946364939,10.023291153407584,0.0,0.0,9.51663204852391,8.417796984328938,0.0,0.0,19.765380445542643,30.68628989677245,11.250837766380558,32.813775600939756,18.112243899251236,21.493922374456083,0.0,0.0,0.0,32.60702369139466,31.115048842465832,29.828919765543436,0.0,0.0,9.622004595302567,5.687386274683562,0.0,0.0,40.59399590870762,10.023291153407584,0.0,42.96501236716348,24.26546827384644,0.0,0.0,0.0,67.68,10.023291153407584,13.212334168400758,0.0,11.536098553111728,24.09248101223258,19.386399651764595,4.899909730850478,24.26546827384644,21.019081165045,4.722094864452088,0.0,26.330784393009324,0.0,13.194746562771543,0.0,1.1263555500636129,0.2140703997648441,6.647508188460568,3.0445443664712766,2.8176792102993677,0.707644662492799,0.5625,22,2,5,0,0,0,1,0,1,3,2,6,10,0,0,0,1,1.3357999999999999,90.00170000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
58,58,12.284613205823142,0.2228664767738544,12.284613205823142,0.2228664767738544,0.7430839522374997,289.4189999999999,262.203,289.20363052409,115,1,0.1760534258887131,-0.4935904376411736,0.4935904376411736,0.1760534258887131,1.1904761904761905,2.0,2.7142857142857144,1.9094937022407366,482.1067122649591,15.242276208189782,13.49829485680244,13.49829485680244,10.113392202930193,8.056277640330904,8.056277640330904,6.221412962027897,6.221412962027897,3.879848569529234,3.879848569529234,2.816675351572347,2.816675351572347,-1.3499999999999996,60014.99601121431,16.02802883290633,7.599376898652427,4.306265812109967,127.83977833848107,9.636772684650527,11.6674178794453,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.186202068468653,36.60419594293384,5.563451491696996,27.246982335779872,14.431309868722348,5.783244946364939,0.0,0.0,0.0,39.02784531432067,27.246982335779872,35.243910234940216,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,0.0,33.030227282144814,6.4208216229260096,5.917906046161393,48.528463858860476,18.19910120538483,0.0,0.0,0.0,30.740000000000002,0.0,4.794537184071822,0.0,5.783244946364939,0.0,48.7876024791168,24.162374599628507,0.0,18.19910120538483,21.019081165045,4.736862953800049,5.8036458333333325,0.0,13.57494074361575,0.0,1.992491830192949,2.1410093140919266,5.906840120307382,5.626721300291029,3.79937275033363,4.154978107834002,0.5555555555555556,21,1,3,1,0,1,1,0,1,2,1,3,8,0,0,0,2,2.103489999999999,85.03420000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
