,index,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
303,303,0.47649889760491443,0.9737398900214049,0.0005030606296046648,0.2276634063285141,0.975707114702826,1939.5417913534498,8312.379910350155,8519.339241347934,4.6294762061752,0.22159900040360395
304,304,0.5401536106796958,0.9822590088950974,0.0003086008731334936,0.18752930289536351,0.8901957193918159,2884.6182784672087,13693.192498047656,15382.226851644358,5.531095656378865,0.10629919386630068
305,305,0.6097063490891022,0.9880281891540669,0.0006697578324612193,0.15427345020104902,0.9447148334563151,1410.5319679274023,8637.587811958349,9143.063606143496,4.859028123677182,0.1597221238135899
306,306,0.5508050394709093,0.9832456799723893,0.000562267249705294,0.18228530608810362,0.9036838842249174,1607.2141578556693,7967.8036816105105,8817.025312390553,4.92969256837095,0.15838210151742582
307,307,0.5845716662056948,0.9860568108396537,0.0006611394374181142,0.16640903159603962,0.9397101011654032,1421.3493371915083,8026.34518471291,8541.29925256614,4.856140702481702,0.17199386767572275
308,308,0.5600353942380021,0.9840883438353925,0.0006125886988704949,0.17767985684177687,0.9084751647356711,1483.0099974268846,7582.613897065333,8346.528547394646,4.802796380356385,0.162858117619426
309,309,0.5676983869394997,0.9848446447508806,0.00033291191772427155,0.17343882410092504,0.8720583953324609,2619.48686395399,13170.900592850554,15103.232379099247,5.5257679294837585,0.061505704187770786
310,310,0.28185382326789893,0.9351643489560807,0.00020865440703367923,0.3542141166604598,0.8346454542709187,4000.1333599256172,9425.635423050502,11292.981199165582,4.903718902955725,0.2190032472865788
311,311,0.7034034951552955,0.9937858953216989,0.0006761596789140706,0.11130855429682548,0.9379371371127923,1387.1533106190873,11688.792592068594,12462.234545962914,5.510752686773386,0.09614038134625896
312,312,0.6608453055659335,0.9915619976948167,0.0007031096860535717,0.12963334728172476,0.9094500974362327,1293.4683101022438,9074.400262894405,9977.897950063905,4.990940057764806,0.07172259269422789
313,313,0.4962047852226492,0.9773443590505811,0.0004717313664503491,0.21165538932899583,0.9071108123836461,1922.9393610380619,8241.316658582064,9085.236936958203,4.648263940784235,0.25881118576133993
314,314,0.7275187069991278,0.9947404983584128,0.0007589643156052534,0.10242724698856473,0.9860594973568928,1299.2172057134692,12507.46751951926,12684.29293875796,5.553574925950485,0.17790525377179103
315,315,0.46859092641631905,0.9740566986608729,0.00026311096088491953,0.2263041046774928,0.852057822177184,3238.397288016671,12192.893029953122,14309.93614822731,5.358261126074043,0.11549380965680466
316,316,0.6574235015771539,0.9912988767028786,0.0004944752531059949,0.13163030444244625,0.936826079637114,1894.5863797076565,13483.96129716048,14393.238606661746,5.512378724570115,0.15353061726815076
317,317,0.5059315516720905,0.9785589942023866,0.0003332508608899283,0.20596673242447047,0.8979537587190071,2694.5279490683697,11747.341288363794,13082.34547079817,5.246604357727942,0.24275289025677502
318,318,0.5331906877046424,0.9813475220726152,0.0003044421493335951,0.19224214137888176,0.9252081407758805,3039.0277522383267,14625.998213748575,15808.332816314389,5.596321327615429,0.1432520393974458
319,319,0.7709491918283645,0.9964676063889505,0.0008717914644529133,0.08397802937361505,0.9785627964681165,1122.4734771660178,13079.739938765188,13366.275507277935,5.665420451476153,0.08755057453369153
320,320,0.5693964433685794,0.9849207579059666,0.000356224600451302,0.17300607112450228,0.9109328212133124,2557.186730111421,13464.413747383998,14780.907476195818,5.447831319319648,0.1301883114539218
321,321,0.5823300141080798,0.9860609657618862,0.0004362843431351513,0.1663844097286049,0.9022386261189058,2068.005969765942,11214.000566583994,12429.084991431197,5.2194073283589155,0.17134085505821192
322,322,0.4270355258176954,0.967420214421938,0.00022857856979849374,0.2531760824560871,0.7842452807933266,3430.9659102543496,10627.85551295689,13551.698394928138,5.094236828811172,0.05835433276463971
323,323,0.34716205581694,0.9524305664986588,0.00021598310974870605,0.3047556660655287,0.8790607777310289,4070.0440823998056,11739.94945742745,13355.105534033493,5.156541344156516,0.21725275558639215
324,324,0.48063047924441354,0.975527007684032,0.0005350018708189201,0.21987964271173124,0.8903405411076422,1664.1821078958283,6738.635647085193,7568.604748360541,4.421983573582354,0.18849286875331606
325,325,0.580624823150185,0.9859404667987924,0.0006080557602111015,0.16709696564743226,0.8692710368740817,1429.5909910832734,7437.011428124036,8555.457518598223,4.735776845149132,0.09051044496731508
326,326,0.5875967383119138,0.9865190240387861,0.00048787646761423893,0.16364661685950238,0.8843990442541642,1812.752003758159,9796.695894849749,11077.234827985989,5.194142245805841,0.06642966863400708
327,327,0.7580608898622424,0.9960553850122398,0.0007363855336034399,0.08873370266206031,0.9580913498794205,1301.0730197143907,14048.1775058716,14662.670222040537,5.695894600709133,0.09459255587390389
328,328,0.6351547050685068,0.9898721041640134,0.0004247956053529554,0.14196202801421454,0.9391210118311456,2210.7597159599754,14624.83264299368,15572.894716174482,5.819159347395004,0.14584728508308423
329,329,0.6081203097172477,0.9879548096730509,0.000504119633140049,0.15474267040440293,0.9371528536175208,1858.989001837132,11258.41271423273,12013.422005571372,5.310980979285451,0.11830349591358959
330,330,0.6093410135458378,0.9881105182114358,0.0005422760034363677,0.15374525618674537,0.9244450922565977,1704.7501390407274,10250.38390547635,11088.147896869528,5.27916339945946,0.18041270816735755
331,331,0.4438313729742723,0.9703622109935579,0.00023394167669017787,0.24165508369511648,0.8106269662662021,3465.081458485745,11623.543885802928,14338.955363577023,5.319814953225233,0.0905011051322023
332,332,0.3827792389569643,0.9598487047864614,0.0002114233915896789,0.28051820603973693,0.7944729107927729,3757.7342072661977,10642.510786659774,13395.68743261496,5.135689409453125,0.09328349824905018
333,333,0.5857661926927772,0.98627139336745,0.0003533269287150038,0.16513248809676648,0.9212403865674101,2607.3313741407173,14545.76861710694,15789.330156600314,5.564155361063448,0.20454434718398443
334,334,0.6176950240309123,0.9886104809549757,0.00041858735530758007,0.1504969001208053,0.9464267422089049,2261.001748400799,14218.71491804755,15023.57687491152,5.405726844199981,0.22690812412854722
335,335,0.4890220674612713,0.9766627802800687,0.0003349508553570108,0.21477852224001856,0.8550076387291445,2552.636080949326,10161.739290059433,11884.969010526633,5.0259837892803585,0.15346065425651273
336,336,0.47748044381656446,0.9751677334034821,0.00026963583977800723,0.22146758618072107,0.8363740484683801,3101.8652756138495,11714.218153132519,14005.956036756901,5.368873871394387,0.09032895404319213
337,337,0.509437879652183,0.9782952482106356,0.00033936046531705803,0.20721584719439462,0.9586825821734852,2824.9683747863983,13069.695261086763,13632.974567510859,5.396456188984763,0.1670631935824913
338,338,0.38277087766518003,0.9602029206675406,0.00033095267009629553,0.27930333177662664,0.8539003779506507,2580.128384225442,7888.0999680064615,9237.72862934877,4.610660180711433,0.23254110506925277
339,339,0.37181184339247714,0.9576513462269645,0.00030297582563379937,0.2879303719125213,0.7928000621674043,2616.7106253739375,7204.965327870469,9087.99793503182,4.564099076165347,0.12745028464229113
340,340,0.4484667954682554,0.971259733644656,0.00034962850219129733,0.2380221204016803,0.856464722681237,2449.6421696553416,8814.441691224069,10291.657622078928,4.907652995692407,0.16410189833832747
341,341,0.2694755928719766,0.9294227970272062,0.0002186329702973495,0.36901661800808466,0.7525784232362738,3442.2000589057416,7020.07813842773,9328.035353763737,4.777985659399433,0.19994485977551493
342,342,0.31418243492028297,0.9439458253514983,0.00024055140654548286,0.3301004071513376,0.8896298203563978,3698.293986853861,9967.005625780897,11203.542639553134,4.992021404738944,0.23485503717479306
343,343,0.46789271573074376,0.9738200639672593,0.00028717742316434694,0.22732022130642726,0.8208584612156514,2858.366971089811,10321.62779005743,12574.186997806664,5.190742203246173,0.13206947402858757
344,344,0.559170682536929,0.9840073294100506,0.00034812965172527593,0.17812797553248094,0.9087689393160258,2610.4324489807445,13317.840281544046,14654.814557776986,5.444041598515997,0.21555970540499575
345,345,0.5613766661541376,0.9837118961559091,0.0003876603950473065,0.1797523445225281,0.966705807806371,2493.6924693800697,13411.0461782077,13872.93431973867,5.52595620467721,0.28624930989074915
346,346,0.45142139767768363,0.9712422376198421,0.00048480640872712496,0.2380935023540169,0.7936282018484461,1637.0002284667457,5456.5518794034415,6875.451082376535,4.445503129714747,0.06785878043351737
347,347,0.43430635112258636,0.9691383625215101,0.00027014528568789344,0.24651741173622255,0.856101765535937,3169.042033644873,11005.399014021565,12855.24625350114,5.083560015821419,0.14067637219116583
348,348,0.3743184370891371,0.9585302216162525,0.0003443407335566011,0.28499090204478117,0.8535705033119728,2478.854286263716,7424.366481813827,8698.012001359288,4.648519845106681,0.22816804719063966
349,349,0.25637483803088035,0.9262612326176779,0.00025761903416263686,0.37688211545466066,0.7986714577767684,3100.20360247357,6569.810635894252,8225.923903907104,4.548489253382669,0.2874569242416084
350,350,0.6002024902142359,0.9874818089379778,0.0003872982354152475,0.157732929398332,0.8652422039260346,2234.0463364062384,12254.835963285279,14163.474582815064,5.732786469481324,0.06751547666389357
351,351,0.6712623090991992,0.9921057709077713,0.0005244104576449903,0.12540390476973504,0.9373078435633386,1787.355362386513,13359.250682632568,14252.788744245492,5.604966662612017,0.11591850884715048
352,352,0.6528577404518853,0.9909451216534176,0.0007034123730522759,0.13426751606882956,0.9536781970787133,1355.7882027870419,9629.921567862415,10097.663548732251,5.111816582960776,0.16279899511036183
353,353,0.3496114566795172,0.9528499636120424,0.00033658769608268873,0.3034418343678561,0.7897002433256861,2346.1946248079203,6105.916377549092,7731.941871810854,4.642519631471147,0.17071350976627328
354,354,0.6830054272852059,0.9926505623682371,0.0007848189490635623,0.121015953617787,0.9644239230040139,1228.8489264367972,9793.182361364756,10154.437408459014,5.018282553250178,0.15412851089260932
355,355,0.396335806139051,0.9627210003817867,0.00025771924910450623,0.27049635011196,0.8264335152376662,3206.7201736357074,9797.3263756956,11854.948032786497,4.971082743575631,0.17981863383720637
356,356,0.5117802732787956,0.9793061377395542,0.00033528775670623866,0.2023845067826026,0.877062602602699,2615.850370495737,11336.16683628198,12925.15129779984,5.174373547365056,0.13503520999948176
357,357,0.49379753427750717,0.9772155407450273,0.0003028776180865832,0.2122493508268141,0.8793323690461231,2903.2596551744855,12027.976437127889,13678.53255552906,5.265479737429007,0.22686849127311412
358,358,0.4650409528124639,0.9731820715642179,0.0002983045609685504,0.23003620494604218,0.9180041917594614,3077.4058190020246,12280.986126733711,13377.919444132143,5.241588886546819,0.1503783789137588
359,359,0.5131510295026449,0.9794658988322593,0.0005364191389226988,0.2016099030918725,0.8722208881034709,1626.00627907343,7034.55841724682,8065.111158416004,4.604932334829624,0.14299129221608095
360,360,0.5537149072986943,0.9835536959255426,0.0005123069217221468,0.18061596615804767,0.8948911056794928,1746.7870679382374,8654.7399095716,9671.27715835329,4.9187468415778035,0.11366604633157552
361,361,0.3060954515787372,0.9397253251626527,0.0002407286172369948,0.3419302754187561,0.7288407254675685,3027.64471392295,6453.569421576314,8854.567529052658,4.474359763888127,0.15540382832907348
362,362,0.6476640748607062,0.9907743842117528,0.00046375095207451376,0.13552165727226795,0.8999061830500059,1940.494524107009,12885.490449030374,14318.704206874367,5.7132299905213495,0.08236891913719302
363,363,0.5786858272373852,0.9857587059615146,0.0004828375707429556,0.16816591099589798,0.8597548460829524,1780.6295495191553,9103.538732739604,10588.528548824557,5.165126539649931,0.05266300891282584
364,364,0.5721324755740753,0.9852220241228288,0.0004386317685093853,0.17128211577195154,0.8669176880586748,1976.4133614962402,10003.307667438166,11538.93593962651,5.208645054757422,0.08214186892890188
365,365,0.3889978252683428,0.9603311583335893,0.00019637377520201598,0.2788620919624367,0.7619841371607561,3880.274422472546,10602.759008753936,13914.671568178679,5.156555009862236,0.056652142341281866
366,366,0.6824203736089687,0.9927105237723329,0.0006442717860622198,0.12052309318823609,0.9406407860022736,1460.0061749583308,11394.839940226702,12113.912249813033,5.372921598745347,0.13118537177538533
367,367,0.42044124585299214,0.9664896675694415,0.00021262168062664548,0.2567055170453303,0.7917783081318662,3723.883217357288,11485.884633321479,14506.440142849391,5.294839205756539,0.08363678439526485
368,368,0.4236729533279586,0.967315871979387,0.000235923917026281,0.2535744541880316,0.8160386794654458,3458.9061157989436,11131.25211358435,13640.593753320598,5.136624964630784,0.10814443843326027
369,369,0.5868831126927655,0.9864257081139663,0.00046690050661782063,0.16420816779886446,0.9057696426060253,1939.9628609686627,10700.804294953587,11814.0460792723,5.317337240658276,0.14470287119026867
370,370,0.34428729886741455,0.9520073123705973,0.0002929681706386003,0.30607528027090325,0.856187889621211,2922.4604425625034,8175.032092119354,9548.175337700815,4.863218289572387,0.24380694122622512
371,371,0.36970477118692013,0.9562089081684976,0.0003700099414291854,0.2926850251365961,0.7518487269174207,2031.9689898421657,5219.718014051168,6942.510942928651,4.3306988124292465,0.09229953007810555
372,372,0.5761253872481105,0.9855024648644493,0.0006963857746287626,0.1696611085254807,0.9119277128461047,1309.5151366815983,7038.638105751,7718.416719438844,4.547817858824858,0.1723834224078271
373,373,0.31559554593580413,0.943684566222938,0.0002708440543376944,0.3308465497366197,0.7589561059300451,2802.1885427241527,6428.170721927626,8469.752956332532,4.598964402731452,0.16705069481612067
374,374,0.37563459875997973,0.958602977095827,0.00023162598162842433,0.28474608391164474,0.8786665499467751,3793.4714567398437,11705.85537622157,13322.295445218268,5.222470069658083,0.22136545850465394
375,375,0.4693248314353558,0.9741320089198798,0.00023360733992754048,0.22597970970359046,0.8421693604489627,3605.063782286053,13435.163112156726,15953.041921395008,5.5149278645466815,0.1664173895930561
376,376,0.5523769469643012,0.9834589745944545,0.0005557032793216663,0.1811310169176558,0.8768380897028633,1577.8889963960596,7638.411117583842,8711.313077391851,4.867027372489031,0.11738292682401207
377,377,0.40293958835440896,0.9638396899124984,0.00024638094954259715,0.2664827426858616,0.8746546579135567,3550.0092825250535,11651.907073987202,13321.723000689462,5.298793418440643,0.18314119226323475
378,378,0.6451262069882823,0.9905143615465682,0.0005787244491260392,0.1374092412103139,0.9416778253486501,1627.1609515905627,11151.07959908471,11841.714118048914,5.310714074108845,0.16677751804282206
379,379,0.514657158579254,0.979074599509827,0.0004124875497005787,0.20350166730194627,0.9471754231684542,2296.252150776432,10687.64512570821,11283.701903873643,5.272574222010201,0.24160942046268696
380,380,0.5280794214971151,0.9806884797884747,0.00044586527162623397,0.19557634215356992,0.9371988886200772,2101.977768310525,10072.645835751844,10747.607533532944,5.118571085767859,0.18693760424670988
381,381,0.6426743903414399,0.9903788459463708,0.0005630331183910294,0.13838259103635342,0.9364460959765762,1663.216719209419,11255.120978747012,12018.973678361666,5.33881791817958,0.12028352387833212
382,382,0.5114127718311015,0.9788810386230054,0.00041415515060639723,0.2044307027438541,0.932956627882357,2252.6742128314513,10280.487759972524,11019.25582897393,4.992186651693721,0.21261237658886703
383,383,0.5612382411465829,0.9842575044090969,0.00038118572115598706,0.1767403887468186,0.8909396970983994,2337.2850756227913,11782.140302356118,13224.397050359341,5.266434696153901,0.1413191127644512
384,384,0.5816486388403589,0.9860341383942014,0.00038593415871577625,0.16654332145482403,0.8798550610623026,2279.806130636593,12044.30741958983,13688.967595467377,5.365389525365206,0.05830139849884348
385,385,0.3876983531749982,0.9611407806217833,0.00027783616464294885,0.27605868909662845,0.8305720868376463,2989.431155965697,8994.239890774845,10828.969614208776,4.78614684157404,0.18345921925815423
386,386,0.46279105388385716,0.9732554829081418,0.00033581921436696944,0.22972541215381398,0.8702626134719857,2591.4616443626082,9817.16459746907,11280.692110054764,4.980425073330942,0.1568559774786232
387,387,0.5245919687136746,0.9806909717544589,0.0005539040141988094,0.19556384614569,0.8571645950161589,1547.4966294584428,6782.743067399274,7912.999564886844,4.6387852230654385,0.12034443348395875
388,388,0.48409123874336835,0.9760063111445749,0.0002855558871699731,0.2177422343183773,0.8378440616350203,2934.080855199828,11289.965075363878,13475.019508202931,5.32210647231113,0.08580674820601057
389,389,0.5011460299801419,0.978063985477878,0.00036728105643424065,0.20830468144314288,0.8859087320181073,2412.0730337115106,10258.418332348896,11579.54308564059,5.125619812058609,0.14265617429859026
390,390,0.404655737081166,0.964245889364282,0.00029462679613452065,0.26500917879214075,0.8557349963543461,2904.4710378740797,9378.76010308285,10959.888450324937,4.983690309840936,0.15511404727136327
391,391,0.5820854583100743,0.9860595311767915,0.00041335206507901723,0.16639291143376989,0.8937991900431294,2162.3194016758302,11615.15423451001,12995.261535143629,5.563349052120662,0.09261570841777961
392,392,0.6905874653691663,0.9930177100660487,0.0005809790401742355,0.11796536565950563,0.9723978185611614,1673.7227185847178,13796.62845386086,14188.255249559763,5.5609715097214485,0.16459298366831956
393,393,0.6782920233743716,0.9924306289847328,0.000552537551848662,0.12280654157237596,0.9558947378290762,1730.008638563795,13465.94515917839,14087.267798712624,5.620218021710153,0.1321137493161622
394,394,0.6687332700490567,0.9919773202958969,0.00050589116249663,0.1264159642551982,0.9319820759774281,1842.25806866835,13581.76168207407,14572.985931977311,5.649489654907942,0.1265653576748028
395,395,0.15085489038336472,0.8687119511402632,0.00032370801019699144,0.49531762127555784,0.7556637460920442,2334.3992804879545,3561.393395666678,4712.934045181624,3.7486842744305697,0.3684736308926737
396,396,0.41646896311949044,0.9655941542638725,0.0004529357975143274,0.26005370455241866,0.7785354660173922,1718.8649479461058,5145.849875791496,6609.653767111156,4.378468898674754,0.09143202922450597
397,397,0.6662252158664039,0.9917710088386293,0.0010116061380134652,0.12802447432896286,0.9497298218426031,938.833589629684,6964.592219513897,7333.235262636752,4.565771154923759,0.15104267888985506
398,398,0.5751224051983984,0.9854474866962023,0.0006987544209990078,0.1699801487354872,0.9037565799329783,1293.3822710429215,6876.701464961504,7609.0195276602835,4.524238764374654,0.13735805447599844
399,399,0.5307788846017896,0.9812357975534287,0.0004911227702249554,0.19281159093707645,0.9061311218000926,1845.0195689054399,8670.794341720912,9569.028293052968,4.928509458051528,0.1962743597546782
400,400,0.6321677299250275,0.9897233424425665,0.000789753227069803,0.1429954734399462,0.9264037877359365,1173.0294425932818,7599.533695733183,8203.2627633204,4.621729884503307,0.16572690229161388
401,401,0.4022166643215721,0.9638266498629399,0.00047674229882057966,0.2665299026638131,0.8492296503779685,1781.318025438253,5675.71619107595,6683.370262154467,4.386462578575284,0.21524137047205835
402,402,0.6404175962110721,0.9900873050247517,0.0008598290834624773,0.14045329625474837,0.9629833062982737,1119.970613718253,7678.801660867736,7973.971729982732,4.70142825652071,0.18642664506611983
403,403,0.44051018063796316,0.9700705904964241,0.00047522433363462123,0.24282308262172936,0.8633530451537337,1816.7273517974509,6459.340992024991,7481.691329269363,4.556957626094359,0.15879296364328097
404,404,0.699284766052688,0.9935706449640805,0.0008355819163699707,0.11321383955003428,0.9440022858550322,1129.7543273268448,9420.143965524865,9978.941901599897,5.082185885258177,0.11035398440334071
405,405,0.5300140788218209,0.9812641552352753,0.0004866291618157005,0.19266721996852887,0.8739036553355586,1795.8308377468948,8145.563805444849,9320.894535356008,4.992326400993669,0.12789579155497188
406,406,0.3509889140606321,0.9535333035104092,0.0002465640970804753,0.30128763515372825,0.8194247419922243,3323.3741314931785,9038.721382817199,11030.56927576025,4.832172161215806,0.12986494830252365
407,407,0.47878353714888255,0.9751668102791111,0.0005695213277204093,0.22147165084963846,0.9059886781403577,1590.789728220903,6507.548381659916,7182.814243349466,4.7169265706877495,0.25234022059970823
408,408,0.7484705397302799,0.9956705925543515,0.0010019502861447044,0.09295198288614628,0.9687173915121805,966.8317928623012,10076.027894529227,10401.411167812746,5.19379960305979,0.15342193825250086
409,409,0.6230277984681383,0.9890235609560627,0.0006121823667511603,0.14775789614700605,0.9414546023157107,1537.86625268544,9798.672687490482,10408.014006611187,5.283783129587655,0.19131306652237415
410,410,0.47824379828766017,0.9751819321545574,0.00041119125125353793,0.22140505685124798,0.8231838830348863,2001.9489240721134,7443.245029685085,9042.019873182626,4.79849452079869,0.08352194234007858
411,411,0.5676405008946163,0.9848377588776819,0.0004074802307211918,0.1734779198883395,0.870172230437838,2135.495577043667,10711.731790203057,12309.898449429162,5.476053070601188,0.08424871553097277
412,412,0.463624517446876,0.9733137204426725,0.00039977121533526453,0.2294785427835097,0.8300939883268348,2076.4226049408885,7511.054849313072,9048.439038153505,5.077543917033598,0.11677820883333857
413,413,0.48602608471942915,0.9762925033171682,0.00033309863892484585,0.21645541796567927,0.853050673737634,2560.955146772906,10092.722713519133,11831.328459419601,5.109466390126583,0.1267766089853817
414,414,0.5284249446138581,0.9810431981902702,0.0003381025529243206,0.19378917225842668,0.843125248823399,2493.6967838042933,10849.412775917774,12868.091414719678,5.326509778286968,0.11130234432583129
415,415,0.5836154391983226,0.9858875915455075,0.0004607207206108493,0.16740865221546522,0.9506023677153806,2063.2941502066997,11716.074877392693,12324.895534975774,5.412985508676027,0.20880616776363042
416,416,0.5220155518002322,0.980429468949908,0.00031886592049217965,0.19687065910033721,0.8687090845322113,2724.3710559953583,12021.526705884471,13838.380327699588,5.571189692659062,0.10535717618217032
417,417,0.6281166517818462,0.98946140358445,0.0004371271300453426,0.14479686052083515,0.9224543982986133,2110.2657211025276,13443.826675577107,14573.974280325481,5.593042723124822,0.14286926279716686
418,418,0.4647158910293024,0.9735277261935406,0.00032635293670152133,0.22856895312451067,0.8463382272437469,2593.321928700149,9602.474237228571,11345.906315139233,5.140206527718801,0.13443812757754756
419,419,0.5388090585878285,0.982102854922766,0.0003045198930322198,0.1883453804916709,0.8966157241129464,2944.3584627099544,14016.580009550662,15632.761764710025,5.545272781896486,0.11126041246780083
420,420,0.3984042153242896,0.9626144929662056,0.00020593495117828456,0.27087513346819925,0.7860060194589769,3816.7684259604193,11075.22465895916,14090.508704478434,5.299668545388691,0.09133023403626514
421,421,0.33621947182792067,0.950033900950696,0.00020964715470144957,0.31214673960239125,0.8101706932313439,3864.4487896107003,10030.10045475402,12380.231151967784,4.946174437563295,0.19542349013826904
422,422,0.41590883275399926,0.9660155856743825,0.00030505709050836503,0.25848382586571983,0.8839007966853424,2897.493040441572,9908.149565098933,11209.571936415066,5.177721370473159,0.14443040201519716
423,423,0.44281386598300315,0.9703838886579038,0.00026657094215666854,0.24156802071707506,0.8722136555365445,3271.975739290927,11813.906128478304,13544.738784456371,5.231940854274928,0.13192054416904972
424,424,0.6038931133792911,0.9877373416844295,0.0004713030141243025,0.1561247701108839,0.9147431389511281,1940.8811561512139,11371.723525023704,12431.602972242965,5.141398235735471,0.15142325345834676
425,425,0.4396499765486846,0.9687298912043336,0.00022120225359466408,0.24811770974124372,0.9548198402011058,4316.501413004312,16610.991588189423,17396.990394220116,5.6090162777310475,0.196531929877253
426,426,0.2921691619285501,0.9374701673678292,0.00016328485776286882,0.34806563360282256,0.8942119838133213,5476.392582047901,14069.346129476366,15733.792863609764,5.364159054101618,0.2439096857753575
427,427,0.5263782902716007,0.9808885922147935,0.0003398758508571205,0.1945702178209202,0.866352894127474,2549.0275109062627,11349.924906373566,13100.810285633504,5.303852169184687,0.12425928809993621
428,428,0.3877654165638813,0.9611750956024879,0.00028655373805191114,0.2759391882164407,0.8483541259471511,2960.541124727768,9101.959364427015,10728.962217594059,5.005021791137301,0.25114457755180664
429,429,0.6801403334480283,0.992637285417071,0.0005542221322910411,0.1211248100094626,0.9143697055157788,1649.825317758353,12454.511093419504,13620.87022162895,5.563304567192304,0.08980878342407256
430,430,0.5493847743232101,0.9826844830401839,0.0005777118187607125,0.18528682303943436,0.9552829766882683,1653.5631532301147,8525.272899862472,8924.342951674384,4.815453396926119,0.17225184888533446
431,431,0.6484499320294452,0.9906107598836748,0.0007528853545363288,0.13671255393228707,0.9632554244959688,1279.418464832801,9014.583818402692,9358.456323378243,4.9106046367647656,0.18538491083310862
432,432,0.46335105518572445,0.973312100173799,0.0003061861996365451,0.22948541490750296,0.8369611150436573,2733.5037177938216,9969.41927896743,11911.448572431478,5.192040345034099,0.1373629106038099
433,433,0.6438929577345158,0.9902237332655228,0.0004893848375943893,0.13948820049628152,0.9759825552534039,1994.3048502502143,13953.916795660063,14297.301443095026,5.515949973371518,0.1785912372568222
434,434,0.6264891520054774,0.9893509142295429,0.00047381543843543985,0.14554988324683643,0.9220234860416229,1945.9549251628155,12327.156186966451,13369.676991514256,5.349433020598975,0.14031073232079724
435,435,0.7180988466795378,0.9943435290680661,0.0008738428023805691,0.10621179878179238,0.9796185494649102,1121.046653695815,10339.69963197956,10554.822218941585,5.197463843212674,0.16091470933067317
436,436,0.6895028531010217,0.9930653088956214,0.0006758499086653033,0.11756399222569902,0.9470812499178702,1401.3188990262734,11288.85494017125,11919.626685831026,5.249349161638119,0.1278494759700227
437,437,0.37428478011019806,0.9585416436794642,0.00030420197185483547,0.2849524825866084,0.8472062203229607,2785.0122573408094,8280.256717460548,9773.602363665435,4.9081632762761735,0.18768791496423853
438,438,0.5298730433259516,0.9810182558930002,0.0005457648992656582,0.19391539805971036,0.9230134412448402,1691.2290300947907,8050.042145287995,8721.478784134657,4.619873660186309,0.23238849571057368
439,439,0.3771880153156849,0.958816866805456,0.0002815262699633978,0.2840250269419381,0.8866354422468872,3149.3879500558214,9831.383550843178,11088.41704537409,4.971529740020782,0.20084789767623895
440,440,0.4110621337930913,0.96524492558042,0.0002712113419020887,0.2613469602678583,0.8174696622585668,3014.1426111658902,9427.965566630566,11533.107590295489,5.19331360995607,0.14179656084001035
441,441,0.6731893156237071,0.9921978905056144,0.0009097745383537612,0.12467295647496651,0.9424448888023144,1035.910381167262,7830.79563998609,8309.022344996412,4.636858836156856,0.14232125113331923
442,442,0.6611689699621308,0.9914813946478137,0.0006010553149356107,0.13024839372225042,0.9476385805383711,1576.6245751273143,11470.930517589391,12104.75254297112,5.23152526453621,0.16825504140440833
443,443,0.5167356050638395,0.9795923863133084,0.0006631016297401458,0.20099441951705552,0.9227771902137022,1391.6074834189703,6388.951725700781,6923.612539903798,4.479473383407726,0.19403713227290778
444,444,0.4123015384095504,0.96549803328701,0.0004777815512928806,0.2604103448769189,0.823128155569537,1722.8127652525425,5445.619660479432,6615.761620633073,4.422560300210972,0.15638647606755207
445,445,0.4613937214033298,0.9729442067252799,0.00045276551783724226,0.2310401926066454,0.820669320519551,1812.5702779657368,6438.363825919392,7845.259552097525,4.680431420429462,0.07920999967915118
446,446,0.5913196090438629,0.9867201974775797,0.0006751199032098899,0.16242922116973307,0.9223013048815756,1366.1296319312316,7757.1211207798715,8410.61492564612,4.800512476316715,0.1352624843314811
447,447,0.34409657082844936,0.9495762931682794,0.00031868644561091713,0.3135360640385569,0.727814040934119,2283.793524820017,5301.3901257433245,7283.989903436337,4.504536313174119,0.07316627609623587
448,448,0.5645916437624307,0.9845613816943897,0.0006697260100923538,0.1750396688640448,0.8898014368200289,1328.605166010093,6753.867813818348,7590.30895472063,4.618461604116677,0.1087136271065872
449,449,0.20079361856078667,0.887706776340998,0.00023307631915392231,0.46040925190342685,0.6533223698759852,2803.0405330218673,3977.524509599589,6088.149882812996,4.023967900548406,0.1836946495801405
450,450,0.7041784351549175,0.9937902628191476,0.0007619445342836134,0.11126955345398537,0.951230026009811,1248.4242398354695,10672.62863260316,11219.81890896817,5.166641909067284,0.15796219891429333
451,451,0.6541979620754282,0.9909652456651472,0.0005424389340916544,0.13411890949383032,0.9648068506694811,1778.6460189940208,12794.988197546985,13261.709521101058,5.438504406145888,0.13598227097211535
452,452,0.6097952344926119,0.9879943111128618,0.0004743837960241824,0.15449026250421574,0.9506335519123612,2003.933439294586,12330.915439674278,12971.26049766342,5.350343624302256,0.16222380871108694
453,453,0.5617885943172046,0.9843065694780373,0.0003546928760186253,0.1764669297131271,0.8912961589318322,2512.867382442238,12691.947718004896,14239.877049639117,5.305800953190945,0.10684524766273722
454,454,0.3880497209543525,0.9603859703639727,0.00022582482864183108,0.2786732637481585,0.7710346093152586,3414.303971589219,9446.713665351492,12251.996928829098,5.093925356005781,0.1217164340228554
