,diff,Assay ID,SMILES
171,0.11270007884733158,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](C[C](C)C)NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)N(C)C1=O)C[C](C)C)Cc1ccc(O)cc1	
"
320,0.11342002491224434,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCNc2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(F)c1)cc2	
"
598,0.11395685915459541,CHEMBL905612,"c1ccc2c(c(CCO)c[nH]2)c1	
"
177,0.11403953717935345,CHEMBL3430218,CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]3CCCN3C(=O)[C@H]4CCCN4C1=O
481,0.11417710880551724,CHEMBL3431937,"c1cc(S(=O)(=O)N2CCS(=O)c3c2cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc3)cc(Cl)c1	
"
96,0.11447946537163345,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1)CC[N@H+]1[C](C)C1	
"
620,0.11568301027895433,CHEMBL905613,"c12c3c4ccc1cccc2ccc3ccc4	
"
65,0.11572782339547594,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1Cl)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
615,0.1161828972510266,CHEMBL905613,"c1cccc(Nc2ccccc2C(=O)[O-])c1	
"
75,0.11627888950613174,CHEMBL1034536,"C(=O)(c1c(OCCCCCC)cc(C)cc1)CC[NH+](C)C	
"
492,0.11759679959566505,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccnc3)cs2)cc1	
"
671,0.11794926619965818,CHEMBL905613,"c12c(n(C)cn1)c(=O)n(C)c(=O)n2C	
"
574,0.11999571621297722,CHEMBL905613,"c12c(n(C)cn1)c(=O)n(C)c(=O)n2C	
"
727,0.12039876192898902,CHEMBL905613,"c1(C(=O)C)c(ccc(c1)NC(=O)CCC)OC[C](O)C[NH2+][C](C)C	
"
769,0.12076449223724506,Astellas,"c1(ccccc1)OCC(=O)N1CCC2(CN(C)C(=O)COc3ccccc3C[C](O)[C](O)C2)CC1	
"
645,0.12253097060761142,CHEMBL905613,"c1(C(=O)N)cc([C](O)C[NH2+][C](C)CCc2ccccc2)ccc1O	
"
254,0.12270493777331559,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCCc2c1cc(C(=O)Nc1ccc(C(=O)[O-])cc1)cc2	
"
238,0.12284228048127055,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(C(=O)[O-])c3)no2)cc1	
"
783,0.1230341217681934,Astellas,"C1(=CNC=[N+]1)C(=O)N1CC[C@]2(CCCCOCCN(C)Cc3c(cccc3)OC2)CC1	
"
81,0.12577883539763102,CHEMBL1034536,"C(=O)(c1ccc(S(=O)(=O)CCCCCC)cc1)CC[NH+](C)C	
"
533,0.12593185449486466,CHEMBL3431937,"CN(S(=O)(=O)c1cc(Cl)ccc1OC)c1cc(C(=O)Nc2ccn(CC(=O)[O-])n2)cc2c1OCO2	
"
648,0.1259800988244404,CHEMBL905613,"c12c(cccc1OC[C](O)C[NH2+][C](C)C)[nH]cc2	
"
173,0.12867110504669288,CHEMBL3430218,"[C]1(C[C](C)C)N(C)C(=O)[C](NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)N(C)C1=O)C[C](C)C)Cc1ccc(O)cc1)C[C](C)C	
"
750,0.12869872904959667,Astellas,"N1(C)CCCN(C(=O)[C]2NC(=O)c3c(cccc3)OCCCNC(=O)[C](C[C](C)C)NC(=O)CC2)CC1	
"
172,0.12943629025125425,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](C[C](C)C)NC(=O)[C](N(C)C(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)NC1=O)C[C](C)C)Cc1ccc(O)cc1	
"
656,0.12958041312870527,CHEMBL905613,"c1(C(=O)C)c(ccc(c1)NC(=O)CCC)OC[C](O)C[NH2+][C](C)C	
"
461,0.1297029381968482,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCS(=O)(=O)c2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(F)c1)cc2	
"
80,0.13114175690429297,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1)CC[NH+]1CCN(C(=O)C)CC1	
"
653,0.13381438040252025,CHEMBL905613,"O(C[C](O)C[NH2+][C](C)C)c1c(cccc1)OCC=C	
"
47,0.1342467540528789,CHEMBL1034536,"C(=O)(c1c(SC)cc(OCCCCCC)cc1)CC[NH+](C)C	
"
204,0.1343618444993293,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc(n4cnnn4)cc3)on2)cc1	
"
732,0.1347372654282566,CHEMBL905613,"C(=O)(C)Nc1ccc(cc1)OC[C](O)C[NH2+][C](C)C	
"
159,0.13474418437614233,CHEMBL3430218,"[C]1(C[C](C)C)C(=O)N[C](Cc2ccc(O)cc2)C(=O)N[C]([C](C)C)C(=O)NCC(=O)N[C]([C](O)C)C(=O)N[C](Cc2ccccc2)C(=O)N1	
"
610,0.13567395650901926,CHEMBL905613,"c1(C)ccc(CC)cn1	
"
730,0.13601792990070294,CHEMBL905613,"c1cc(C#N)ccc1O	
"
684,0.13603117380368523,CHEMBL905613,"c1([C](C)C(=O)[O-])cc2c(cc1)cc(OC)cc2	
"
18,0.13655959721307198,CHEMBL1034536,"N1C(=O)C[N@H+](CCC(=O)c2c(Cl)c(Cl)c(S(=O)(=O)CCCCCC)cc2)CC1	
"
520,0.13706800127990793,CHEMBL3431937,"Cc1cc(c2[nH]c([C]3CCCCN3C(=O)COc3ccccc3)nn2)n(C)n1	
"
429,0.13710693535688723,CHEMBL3431937,"COc1ccc(Cl)cc1Cc1c[nH]c2c1cc(C(=O)Nc1ccc(CC(=O)[O-])cc1)cc2	
"
723,0.1377409314725293,CHEMBL905613,"c1cc(O)ccc1O	
"
397,0.13808669179568156,CHEMBL3431937,"CN(C(=O)[C]1CCCCN1C(=O)COc1ccccc1)Cc1ccccc1	
"
725,0.13976415066473358,CHEMBL905613,"O(C[C](O)C[NH2+][C](C)C)c1c(cccc1)OCC=C	
"
304,0.1398320740963097,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1COc2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(Cl)c1)cc2	
"
43,0.14072466053307986,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
162,0.14129754586841514,CHEMBL3430218,"[C]1(Cc2ccccc2)C(=O)NCC(=O)N[C](C[C](C)C)C(=O)N[C](C)C(=O)N[C](Cc2ccc(O)cc2)C(=O)N[C](CC(=O)N)C(=O)N1	
"
292,0.14158655359018546,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCc2c1cc(C#Cc1ccc(C(=O)[O-])cc1)cc2	
"
631,0.1423452567981931,CHEMBL905613,"c1ccc(Nc2ccccc2)cc1	
"
160,0.1423910703468083,CHEMBL3430218,"[C]1(Cc2ccccc2)C(=O)N[C](Cc2ccc(O)cc2)C(=O)N[C]([C](CC)C)C(=O)NCC(=O)N[C]([C](C)C)C(=O)NCC(=O)N1	
"
11,0.14328377418126426,CHEMBL1034536,"C(=O)(c1cc(S(=O)(=O)C)c(OCCCCCC)cc1)CC[NH+](C)C	
"
82,0.14500943102213792,CHEMBL1034536,"C(=O)(c1cc(c2ccccc2)c(OCCCCCC)cc1)CC[NH+](C)C	
"
529,0.14553959302558805,CHEMBL3431937,"COc1ccc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)cs2)cn1	
"
57,0.14570420614288793,CHEMBL1034536,"C(S(=O)(=O)Nc1ccc(C(=O)CC[NH+](C)C)cc1)CCCC	
"
130,0.1462465413843308,CHEMBL3430218,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]3CCCN3C(=O)[C@H](CC(C)C)NC1=O
380,0.14867672084170813,CHEMBL3431937,"CC(=O)Nc1cc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)on2)cc(F)c1	
"
155,0.14934554169926262,CHEMBL3430218,"[C]1(C[C](C)C)N(C)C(=O)[C](N(C)C(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](Cc2ccccc2)NC1=O)C[C](C)C)Cc1ccc(O)cc1)C[C](C)C	
"
689,0.1507066740721541,CHEMBL905613,"n1c(N)c(cnc1N)Cc1cc(OC)c(OC)c(OC)c1	
"
354,0.15132439649146168,CHEMBL3431937,"CC(=O)Nc1cc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)no2)ccn1	
"
22,0.1516062081817502,CHEMBL1034536,"C(=O)(c1c(C)cc(SCCCCCC)cc1C)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
498,0.15237793086525464,CHEMBL3431937,"C[C](C(=O)N(c1cc(C(=O)Nc2nc(CC(=O)[O-])cs2)ccc1Cl)Cc1cc(Cl)ccc1OC)C	
"
100,0.1533222662950844,CHEMBL1034536,"C(=O)(c1c(Cl)c(Cl)c(OCCCCCC)cc1)CC[N@H+]1[C](C)C1	
"
651,0.15373814089273274,CHEMBL905613,"c1cc(O)ccc1O	
"
771,0.1541099075070722,Astellas,"C1(=O)N[C](C(=O)NCCCc2cc(OC)c(OC)cc2)CC(=O)N[C]([C](C)C)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
"
464,0.15609718398952843,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCS(=O)(=O)c2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(Cl)c1)cc2	
"
514,0.15822921396933776,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1ccn(CC(=O)[O-])n1)cc2	
"
709,0.1586191861817836,CHEMBL905613,"c1ccc(Nc2ccccc2)cc1	
"
8,0.15867914740859268,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1)CC[NH+]1CCOCC1	
"
570,0.15981231632489923,CHEMBL905613,"c1(O)ccccc1Cl	
"
245,0.16165399426286875,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(C(=O)N)c3)no2)cc1	
"
302,0.16193334202579024,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1COc2c1cc(C(=O)Nc1ccc(C(=O)[O-])cc1)cc2	
"
151,0.16318037260150575,CHEMBL3430218,CC(C)C[C@@H]1N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc3ccc(O)cc3)NC1=O
217,0.1651663404133732,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2[nH]nc(c3cccc(N4C(=O)CCC4=O)c3)n2)cc1	
"
50,0.1675820022465766,CHEMBL1034536,"C1(=O)[C](C[NH+](C)C)CCc2cc(OCCCCCC)ccc12	
"
560,0.16819960547174784,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1ccc(C(=O)[O-])cc1)cc2Cl	
"
134,0.16952907801070705,CHEMBL3430218,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)N(C)C1=O
1,0.17026246361816666,CHEMBL1034536,"C(=O)(c1cc2c(cc(OCCCCCC)cc2)cc1)CC[NH+](C)C	
"
301,0.17032984557882092,CHEMBL3431937,"c1ccc(c2cc([C]3CCCCN3C(=O)COc3ccccc3)[nH]n2)cc1	
"
113,0.171456631096627,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)c(Cl)c1)CC[NH+]1CCN(C(=O)C)CC1	
"
664,0.1718035073576063,CHEMBL905612,"c12c(c(CC(=O)[O-])c[nH]1)cccc2	
"
15,0.17240214797254305,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1Cl)CC[NH+]1CCN(C(=O)C)CC1	
"
389,0.17259358527156898,CHEMBL3431937,"Cc1cc(C)cc(S(=O)(=O)n2ccc3c2cc(C(=O)Nc2ccc(CC(=O)[O-])cc2)cc3)c1	
"
131,0.1737534586156695,CHEMBL3430218,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)NC1=O
448,0.1739437201065357,CHEMBL3431937,"Cc1cc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)no2)on1	
"
696,0.17518979748117314,CHEMBL905613,"O(C[C](O)C[NH2+][C](C)C)c1c(cccc1)CC=C	
"
167,0.17723693928544026,CHEMBL3430218,"C[C](C)C[C]1NC(=O)[C](C[C](C)C)NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C]2N(CCC2)C(=O)[C](C[C](C)C)NC1=O)Cc1ccc(O)cc1	
"
141,0.17798638240246056,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C]([C](CC)C)NC1=O)[C](CC)C)Cc1c[nH]c2c1cccc2)[C](C)CC	
"
672,0.1780546609139333,CHEMBL905613,"c1(Cl)cc(Cl)ccc1O	
"
215,0.17875777529154568,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cnnc4c3cccc4)on2)cc1	
"
504,0.1793185466256917,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1COc2c1cc(C(=O)Nc1ccn(CC(=O)[O-])n1)cc2	
"
735,0.18019044319764,CHEMBL905613,"n1(C(=O)C[N@H+]2CC[N@H+](C)CC2)c2c(cccc2)c(=O)[nH]c2c1nccc2	
"
45,0.180199634431927,CHEMBL1034536,"C(=O)(c1c(Cl)cc(OCCCCCC)c(Cl)c1)CC[NH+]1CCN(C(=O)C)CC1	
"
38,0.18331226630477016,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)cc1)CC[N@@H+]1CC[N@@H+](C)CC1	
"
590,0.18458323280495925,CHEMBL905613,"N1=C(NC(C1=O)(c1ccccc1)c1ccccc1)O	
"
690,0.18520438496976954,CHEMBL905613,"c1cccc([C](CC)C)c1OC(=O)NC	
"
44,0.18999528323199177,CHEMBL1034536,"C(=O)(c1cc(C(C)(C)C)c(OCCCCCC)cc1)CC[NH+](C)C	
"
702,0.1912356428310935,CHEMBL905613,"c1(C)c(O)ccc(C)c1	
"
767,0.19130140164110632,Astellas,"C(CC(=O)N1Cc2ccccc2N(C(=O)COC)CCCN(Cc2ccc(Cl)cc2)CCC1)[n+]1[nH]cc2c1cccc2	
"
537,0.19252673598786085,CHEMBL3431937,"CCN(S(=O)(=O)c1cc(Cl)ccc1OC)c1cc(C(=O)Nc2ncc(CC(=O)[O-])s2)cc2c1OCO2	
"
266,0.19593253940453081,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCc2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(Cl)c1)cc2	
"
425,0.19664540114909723,CHEMBL3431937,"CCOc1ccc(C(=O)Nc2ccc(CC(=O)[O-])cc2)cc1N(S(=O)(=O)c1cc(Cl)ccc1OC)CCS(=O)[O-]	
"
158,0.19769403426523713,CHEMBL3430218,"[C]12CCCN1C(=O)[C](Cc1ccc(O)cc1)NC(=O)[C](Cc1ccccc1)NC(=O)[C]1N(CCC1)C(=O)[C](NC(=O)CNC2=O)C[C](C)C	
"
536,0.20277655941849826,CHEMBL3431937,"CCN(S(=O)(=O)c1cc(Cl)ccc1OC)c1cc(C(=O)Nc2nc(CC(=O)[O-])cs2)cc2c1OCO2	
"
488,0.20316140440189123,CHEMBL3431937,"c1ccc(c2csc([C]3CCCCN3C(=O)COc3ccccc3)n2)cc1	
"
770,0.20585203779603667,Astellas,"c1ccc2OCCCNC(=O)[C](Cc3ccccc3)NC(=O)[C](NC(=O)C[C](NC(=O)c2c1)C(=O)O)C[C](C)C	
"
667,0.20652087990609047,CHEMBL905613,"c1(O)ccccc1Cl	
"
568,0.2072046476321905,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1ccn(CC(=O)[O-])n1)cc2Cl	
"
12,0.20785602373970624,CHEMBL1034536,"C(=O)(c1c(C)cc(S(=O)(=O)CCCCCC)cc1C)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
148,0.20802500037612504,CHEMBL3430218,"C1N(C)C(=O)[C]NC(=O)[C](N(C)C(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](Cc2ccccc2)N(C)C1=O)C[C](C)C)Cc1ccc(O)cc1	
"
124,0.21168658137262675,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)c(Cl)c1)CC[N@H+]1[C](C)C1	
"
365,0.21292297652257552,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCS(=O)c2c1cc(C(=O)Nc1ccc(C(=O)[O-])cc1)cc2	
"
46,0.21380936108243986,CHEMBL1034536,"C(=O)(c1cc(SC)c(OCCCCCC)cc1)CC[NH+](C)C	
"
235,0.2147286348833095,CHEMBL3431937,"c1cc(C(=O)Nc2ccc(c3[nH]nnn3)cc2)cc(NS(=O)(=O)c2cccc(Cl)c2)c1	
"
84,0.21550921665394762,CHEMBL1034536,"C(=O)(c1c(Cl)c(Cl)c(SCCCCCC)cc1)CC[NH+]1CCN(C(=O)C)CC1	
"
180,0.21670723753025367,CHEMBL3430218,"[C]1(C[C](C)C)N(C)C(=O)[C](N(C)C(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](N(C)C(=O)[C](C[C](C)C)N(C)C1=O)C[C](C)C)Cc1ccc(O)cc1)C[C](C)C	
"
468,0.21842736737190283,CHEMBL3431937,"CN(S(=O)(=O)c1cc(Cl)ccc1OC)c1cccc(C(=O)Nc2nc(CC(=O)[O-])cs2)c1	
"
101,0.21997414301461227,CHEMBL1034536,"C(=O)(c1ccc(c2ccc(OCCCCCC)cc2)cc1)CC[NH+](C)C	
"
528,0.2200235491283884,CHEMBL3431937,"Cc1ccc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)cs2)cn1	
"
37,0.22088771011548491,CHEMBL1034536,"C(=O)(c1c(Cl)c(Cl)c(SCCCCCC)cc1)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
109,0.2215754418253848,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)c(Cl)c1)CC[NH+]1CCOCC1	
"
686,0.2219888102236034,CHEMBL905613,"N1=C(NC(C1=O)(c1ccccc1)c1ccccc1)O	
"
700,0.22236043255191174,CHEMBL905613,"c12c3c4ccc1cccc2ccc3ccc4	
"
348,0.2225227318064542,CHEMBL3431937,"c1cc(c2[nH]c([C]3CCCCN3C(=O)COc3ccncc3)nn2)cc(C(F)(F)F)c1	
"
617,0.2229254705567678,CHEMBL905613,"c12c(cccc1cccc2)OC[C](O)C[NH2+][C](C)C	
"
14,0.22366671718551157,CHEMBL1034536,"C(=O)(c1cc(Cc2ccccc2)c(OCCCCCC)cc1)CC[NH+](C)C	
"
285,0.22503802319280108,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccn4cc(C(=O)N)nc4c3)no2)cc1	
"
662,0.22693277384751998,CHEMBL905613,"C(=O)(C)Nc1ccc(cc1)OC[C](O)C[NH2+][C](C)C	
"
112,0.2282502955308554,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)c(Cl)c1)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
25,0.22916707413248893,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)cc1)[C](c1ccccc1)C[NH+](C)C	
"
366,0.2308359908243549,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc4c(NC(=O)CN4)c3)on2)cc1	
"
628,0.23142908866179024,CHEMBL905612,"c1cccc2c1[nH]cc2C(=O)N	
"
156,0.23324671935472718,CHEMBL3430218,"[C]1(C)NC(=O)[C](NC(=O)[C](NC(=O)[C](N(C)C(=O)[C](NC(=O)[C](C)N(C)C1=O)C)C)C)C	
"
775,0.23415674019682076,Astellas,"C1(=O)N[C](C(=O)NCC2(CCOCC2)c2cc(ccc2)F)CC(=O)NC2(CCCCC2)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
"
719,0.23600691552663244,CHEMBL905613,"c1cccc(C)c1O	
"
288,0.24081619485126904,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2[nH]nc(c3cccc(C#N)c3)n2)cc1	
"
417,0.24528842940192153,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(N4CCCS4(=O)=O)c3)on2)cc1	
"
507,0.24624335325068358,CHEMBL3431937,"CN(S(=O)(=O)c1cc(Cl)ccc1OC)c1cc(C(=O)Nc2nc(CC(=O)[O-])cs2)cc2c1OCCO2	
"
208,0.24685546933600477,CHEMBL3431937,"CS(=O)(=O)c1cccc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)no2)c1	
"
669,0.24944278034559897,CHEMBL905613,"C1CC(=O)C=C2CC[C]3[C]([C](O)C[C@@]4(C)[C]3CC[C]4C(=O)CO)[C@@]12C	
"
77,0.24946597042666507,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)cc1)CCn1cncc1	
"
58,0.2496307491284715,CHEMBL1034536,"C1(=O)[C](C[NH+](C)C)Cc2cc(OCCCCCC)ccc12	
"
154,0.2529640952979415,CHEMBL3430218,"C1N(C)C(=O)[C]N(C)C(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](Cc2ccccc2)NC1=O)C[C](C)C)Cc1ccc(O)cc1	C[C@@](C)C
"
359,0.2530535433982326,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(C3(C(F)(F)F)CC3)on2)cc1	
"
674,0.2550231747992022,CHEMBL905613,"[N+](=O)([O-])c1ccc(cc1)[C](O)[C](CO)NC(=O)[C](Cl)Cl	
"
20,0.2558653353573672,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1Cl)CC[NH+]1CCN(C(=O)C)CC1	
"
206,0.2580074305335085,CHEMBL3431937,"CC(=O)c1ccc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)no2)cc1	
"
626,0.2593108946791247,CHEMBL905613,"[N+](=O)([O-])c1cc(Cl)ccc1Cl	
"
86,0.2597260894550786,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)cc1)CC[NH+](CCCC)CCCC	
"
456,0.2628724619494509,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(N4CCCS4(=O)=O)c3)no2)cc1	
"
152,0.26703590470205807,CHEMBL3430218,"C1N(C)C(=O)[C]N(C)C(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](Cc2ccccc2)NC1=O)C[C](C)C)Cc1ccc(O)cc1	
"
9,0.2701165475498355,CHEMBL1034536,"C(=O)(c1cc(C)c(OCCCCCC)c(C)c1)CC[NH+](C)C	
"
17,0.27405922239830627,CHEMBL1034536,"C1[C](C[NH+](C)C)C(=O)c2ccc(OCCCCCC)cc2O1	
"
139,0.2850004851590704,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)NC1=O)C[C](C)C)Cc1c[nH]c2c1cccc2)C[C](C)C	
"
104,0.2865936284021915,CHEMBL1034536,"C(=O)(c1c(C)cc(S(=O)(=O)CCCCCC)cc1C)CC[N@H+]1[C](C)C1	
"
69,0.29141860351461846,CHEMBL1034536,"C(=O)(c1c(Cl)c(Cl)c(SCCCCCC)cc1)CC[NH+]1CCOCC1	
"
153,0.2917808198182792,CHEMBL3430218,CC(C)C[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H]4CCCN4C1=O
115,0.2945147412130389,CHEMBL1034536,"C(=O)(c1c(Cl)cc(OCCCCCC)cc1Cl)CC[NH+]1CCN(S(=O)(=O)CC)CC1	
"
698,0.2948938121087661,CHEMBL905613,"[N+](=O)([O-])c1c(cccc1)N	
"
463,0.2966580486937289,CHEMBL3431937,"c1ccc(c2cn(CC(=O)Nc3ccc(C(=O)[O-])cc3)c3c2cccc3)cc1	
"
777,0.2973760017903535,Astellas,"C1(=O)N[C](C(=O)NCc2ccc(cc2)CN2CCCC2)CC(=O)NC2(CCCC2)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
"
408,0.29994195369225896,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2C#Cc2ccc(S(=O)(=O)N)cc2)cc1	
"
60,0.3024697610918188,CHEMBL1034536,"C(=O)(c1c(S(=O)(=O)C)cc(OCCCCCC)cc1)CC[NH+](C)C	
"
256,0.3147996979067358,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc4c([nH]c(=O)[nH]4)c3)no2)cc1	
"
10,0.31484697429742026,CHEMBL1034536,"C(=O)(c1c(C)cc(OCCCCCC)cc1C)CC[NH+](C)C	
"
632,0.31550857835282997,CHEMBL905612,"c12ccccc1[nH]cc2C(=O)[O-]	
"
16,0.31594123362591997,CHEMBL1034536,"C(=O)(c1c(C)cc(S(=O)(=O)CCCCCC)cc1C)CC[NH+]1CCOCC1	
"
184,0.31616819176974076,CHEMBL3431937,"c1c(C(=O)Nc2cc(F)ccc2)cc2c(O[C](C(=O)[O-])CN2S(=O)(=O)c2cc(Cl)ccc2OC)c1	
"
462,0.3171294173360124,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCSc2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(F)c1)cc2	
"
182,0.31743539391353615,CHEMBL3431937,"N1C(=O)S[C](Cc2ccc(OCCN(C)c3ncccc3)cc2)C1=O	
"
658,0.32272238953136956,CHEMBL905613,"c12C[C](O)[C](O)Cc1cccc2OC[C](O)C[NH2+]C(C)(C)C	
"
357,0.32764669840330196,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1COCc2c1cc(C(=O)Nc1ccc(CC(=O)[O-])cc1)cc2	
"
135,0.3321528144661139,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)NC1=O)C[C](C)C)Cc1ccc(O)cc1)C[C](C)C	
"
720,0.33526926638791554,CHEMBL905613,"c12c(cccc1OC[C](O)C[NH2+][C](C)C)[nH]cc2	
"
68,0.33881342061644215,CHEMBL1034536,"C(=O)(c1c(Cl)c(Cl)c(SCCCCCC)cc1)CC[N@H+]1[C](C)C1	
"
